name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
B13	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B14	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B15	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B16	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B17	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B18	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B19	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B20	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B21	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B22	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B23	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B24	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B25	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B26	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B27	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B28	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B29	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B30	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B31	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B32	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B33	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B34	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B35	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B36	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B37	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B38	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B39	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B40	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B41	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B42	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B43	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B44	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B45	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B46	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B47	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B48	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B49	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B50	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B51	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B52	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
B53	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B54	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B55	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B56	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B57	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B58	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B59	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B60	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B61	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B62	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
C1	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
C2	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
