name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A27	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A28	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A29	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A30	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A31	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A32	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A33	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A34	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A35	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A36	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A37	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A38	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A39	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A40	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A41	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A42	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A43	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A44	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A45	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A46	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A47	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A48	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A49	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A50	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A51	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A52	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A53	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A54	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A55	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A56	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A57	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A58	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A59	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A60	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A61	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A62	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A63	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A64	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B1	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B2	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B3	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B4	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B5	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B6	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B7	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B8	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B9	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B10	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B11	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B12	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B13	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B14	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B15	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B16	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B17	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B18	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B19	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B20	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B21	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B22	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B23	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B24	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B25	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B26	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B27	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B28	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B29	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B30	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B31	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B32	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B33	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B34	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B35	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B36	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B37	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B38	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B39	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B40	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B41	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B42	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B43	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B44	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B45	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B46	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B47	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B48	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
B49	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B50	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B51	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B52	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B53	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B54	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B55	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B56	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B57	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B58	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B59	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B60	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
B61	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B62	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B63	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
B64	ECOG	μV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
